route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
06260926-GT,20260904,20260904-GT-3837,KI - Kitchener GO,,0,62P,UNKI,1,1,
06260926-MI,20260904,20260904-MI-2739,MI - Milton GO,,0,69P,UNML,1,2,
06260926-LW,20260904,20260904-LW-1015,LW - Aldershot GO,,0,49A,UNAL,1,1,
06260926-GT,20260904,20260904-GT-3031,KI - Bramalea GO,,0,58P,UNBE,1,1,
06260926-LE,20260904,20260904-LE-9004,LE - Durham College Oshawa GO,,0,01A,UNOS,1,1,
06260926-LE,20260904,20260904-LE-9140,LE - Durham College Oshawa GO,,0,34A,UNOS,1,1,
06260926-LE,20260904,20260904-LE-9035,LE - Union Station GO,,1,34A,OSUN,1,1,
06260926-LW,20260904,20260904-LW-1630,LW - Union Station GO,,1,04A,WRUN,1,1,
06260926-BR,20260904,20260904-BR-6920,BR - Union Station GO,,1,35P,ADUN,1,1,
06260926-LE,20260904,20260904-LE-9223,LE - Union Station GO,,1,33P,OSUN,1,1,
06260926-GT,20260904,20260904-GT-3758,KI - Union Station GO,,1,63A,KIUN,1,2,
06260926-BR,20260904,20260904-BR-6314,BR - Union Station GO,,1,53A,AUUN,1,1,
06260926-LW,20260904,20260904-LW-1022,LW - Union Station GO,,1,24A,ALUN,1,1,
06260926-LE,20260904,20260904-LE-9318,LE - Durham College Oshawa GO,,0,04A,UNOS,1,1,
06260926-MI,20260904,20260904-MI-2722,MI - Union Station GO,,1,42A,MLUN,1,2,
06260926-GT,20260904,20260904-GT-3627,KI - Georgetown GO,,0,44P,UNGE,1,2,
06260926-GT,20260904,20260904-GT-3835,KI - Kitchener GO,,0,58P,UNKI,1,1,
06260926-ST,20260904,20260904-ST-7418,ST - Mount Joy GO,,0,72A,UNMJ,1,1,
06260926-LE,20260904,20260904-LE-9132,LE - Durham College Oshawa GO,,0,40P,UNOS,1,1,
06260926-LW,20260904,20260904-LW-1040,LW - Union Station GO,,1,34A,ALUN,1,1,
06260926-GT,20260904,20260904-GT-3037,KI - Bramalea GO,,0,10P,UNBE,1,1,
06260926-LW,20260904,20260904-LW-1877,LW - Hamilton GO Centre,,0,26A,UNHA,1,2,
06260926-LE,20260904,20260904-LE-9211,LE - Union Station GO,,1,03A,OSUN,1,1,
06260926-GT,20260904,20260904-GT-3038,KI - Union Station GO,,1,55A,BEUN,1,1,
06260926-LE,20260904,20260904-LE-9107,LE - Union Station GO,,1,26A,OSUN,1,2,
06260926-LW,20260904,20260904-LW-1110,LW - Union Station GO,,1,25A,APUN,1,2,
06260926-LE,20260904,20260904-LE-9225,LE - Union Station GO,,1,25A,OSUN,1,1,
06260926-BR,20260904,20260904-BR-6316,BR - Union Station GO,,1,62A,AUUN,1,1,
06260926-LW,20260904,20260904-LW-1108,LW - Union Station GO,,1,05A,APUN,1,2,
06260926-LE,20260904,20260904-LE-9724,LE - Whitby GO,,0,66P,UNWH,1,2,
06260926-BR,20260904,20260904-BR-6936,BR - Union Station GO,,1,48P,ADUN,1,1,
06260926-GT,20260904,20260904-GT-3210,KI - Union Station GO,,1,28A,BEUN,1,1,
06260926-MI,20260904,20260904-MI-2735,MI - Milton GO,,0,41P,UNML,1,2,
06260926-ST,20260904,20260904-ST-7416,ST - Mount Joy GO,,0,73A,UNMJ,1,1,
06260926-LE,20260904,20260904-LE-9130,LE - Durham College Oshawa GO,,0,03A,UNOS,1,1,
06260926-GT,20260904,20260904-GT-3035,KI - Bramalea GO,,0,55A,UNBE,1,1,
06260926-LW,20260904,20260904-LW-1875,LW - Hamilton GO Centre,,0,25A,UNHA,1,2,
06260926-LE,20260904,20260904-LE-9213,LE - Union Station GO,,1,05A,OSUN,1,1,
06260926-LW,20260904,20260904-LW-1256,LW - Union Station GO,,1,13A,ALUN,1,2,
06260926-LW,20260904,20260904-LW-1077,LW - Aldershot GO,,0,40P,UNAL,1,2,
06260926-LW,20260904,20260904-LW-1012,LW - Union Station GO,,1,19A,ALUN,1,1,
06260926-GT,20260904,20260904-GT-3534,KI - Union Station GO,,1,59P,MOUN,1,1,
06260926-ST,20260904,20260904-ST-7425,ST - Union Station GO,,1,03A,MJUN,1,1,
06260926-ST,20260904,20260904-ST-7640,ST - Old Elm GO,,0,70P,UNLI,1,1,
06260926-LE,20260904,20260904-LE-9021,LE - Union Station GO,,1,56A,OSUN,1,1,
06260926-LW,20260904,20260904-LW-1624,LW - Union Station GO,,1,23P,WRUN,1,1,
06260926-LE,20260904,20260904-LE-9340,LE - Durham College Oshawa GO,,0,03A,UNOS,1,1,
06260926-BR,20260904,20260904-BR-6806,BR - Union Station GO,,1,68A,ADUN,1,2,
06260926-LE,20260904,20260904-LE-9227,LE - Union Station GO,,1,24A,OSUN,1,1,
06260926-LW,20260904,20260904-LW-1030,LW - Union Station GO,,1,03A,ALUN,1,1,
06260926-LW,20260904,20260904-LW-1972,LW - Union Station GO,,1,07A,NIUN,1,1,
06260926-LW,20260904,20260904-LW-1729,LW - Confederation GO,,0,27A,UNCF,1,1,
06260926-MI,20260904,20260904-MI-2749,MI - Milton GO,,0,65P,UNML,1,1,
06260926-GT,20260904,20260904-GT-3212,KI - Union Station GO,,1,02A,BEUN,1,1,
06260926-ST,20260904,20260904-ST-7414,ST - Mount Joy GO,,0,02A,UNMJ,1,1,
06260926-LE,20260904,20260904-LE-9136,LE - Durham College Oshawa GO,,0,23P,UNOS,1,1,
06260926-GT,20260904,20260904-GT-3777,KI - Kitchener GO,,0,60P,UNKI,1,2,
06260926-LW,20260904,20260904-LW-1007,LW - Aldershot GO,,0,19A,UNAL,1,1,
06260926-LE,20260904,20260904-LE-9215,LE - Union Station GO,,1,25A,OSUN,1,1,
06260926-LW,20260904,20260904-LW-1075,LW - Aldershot GO,,0,03A,UNAL,1,2,
06260926-GT,20260904,20260904-GT-3532,KI - Union Station GO,,1,08P,MOUN,1,1,
06260926-LW,20260904,20260904-LW-1716,LW - Union Station GO,,1,18A,CFUN,1,1,
06260926-ST,20260904,20260904-ST-7909,ST - Union Station GO,,1,53A,LIUN,1,2,
06260926-LE,20260904,20260904-LE-9027,LE - Union Station GO,,1,26A,OSUN,1,1,
06260926-LW,20260904,20260904-LW-1039,LW - Aldershot GO,,0,16P,UNAL,1,1,
06260926-GT,20260904,20260904-GT-3519,KI - Mount Pleasant GO,,0,02A,UNMO,1,1,
06260926-LW,20260904,20260904-LW-1626,LW - Union Station GO,,1,30A,WRUN,1,1,
06260926-LW,20260904,20260904-LW-1036,LW - Union Station GO,,1,23P,ALUN,1,1,
06260926-BR,20260904,20260904-BR-6329,BR - Aurora GO,,0,55A,UNAU,1,1,
06260926-GT,20260904,20260904-GT-3207,KI - Bramalea GO,,0,26A,UNBE,1,1,
06260926-LW,20260904,20260904-LW-1310,LW - Union Station GO,,1,16A,APUN,1,2,
06260926-GT,20260904,20260904-GT-3706,KI - Union Station GO,,1,58A,KIUN,1,2,
06260926-BR,20260904,20260904-BR-6908,BR - Union Station GO,,1,71A,ADUN,1,2,
06260926-LE,20260904,20260904-LE-9134,LE - Durham College Oshawa GO,,0,19A,UNOS,1,1,
06260926-LE,20260904,20260904-LE-9011,LE - Union Station GO,,1,34A,OSUN,1,2,
06260926-LW,20260904,20260904-LW-1614,LW - Union Station GO,,1,56A,WRUN,1,1,
06260926-LW,20260904,20260904-LW-1005,LW - Aldershot GO,,0,23A,UNAL,1,1,
06260926-LW,20260904,20260904-LW-1879,LW - Hamilton GO Centre,,0,24A,UNHA,1,2,
06260926-GT,20260904,20260904-GT-3021,KI - Bramalea GO,,0,54A,UNBE,1,1,
06260926-BR,20260904,20260904-BR-6911,BR - Allandale Waterfront GO,,0,35P,UNAD,1,1,
06260926-LE,20260904,20260904-LE-9217,LE - Union Station GO,,1,19A,OSUN,1,1,
06260926-LW,20260904,20260904-LW-1758,LW - Union Station GO,,1,17A,CFUN,1,2,
06260926-LE,20260904,20260904-LE-9330,LE - Durham College Oshawa GO,,0,04A,UNOS,1,1,
06260926-LE,20260903,20260903-LE-9021,LE - Union Station GO,,1,56A,OSUN,1,1,
06260926-LE,20260903,20260903-LE-9310,LE - Durham College Oshawa GO,,0,24A,UNOS,1,1,
06260926-BR,20260903,20260903-BR-6316,BR - Union Station GO,,1,62A,AUUN,1,1,
06260926-LE,20260903,20260903-LE-9035,LE - Union Station GO,,1,34A,OSUN,1,1,
06260926-LW,20260903,20260903-LW-1028,LW - Union Station GO,,1,18A,ALUN,1,1,
06260926-GT,20260903,20260903-GT-3776,KI - Union Station GO,,1,40P,KIUN,1,1,
06260926-BR,20260903,20260903-BR-6911,BR - Allandale Waterfront GO,,0,35P,UNAD,1,1,
06260926-LW,20260903,20260903-LW-1033,LW - Aldershot GO,,0,30A,UNAL,1,1,
06260926-BR,20260903,20260903-BR-6606,BR - Union Station GO,,1,67A,ADUN,1,2,
06260926-GT,20260903,20260903-GT-3209,KI - Bramalea GO,,0,01A,UNBE,1,1,
06260926-LE,20260903,20260903-LE-9707,LE - Union Station GO,,1,29A,WHUN,1,2,
06260926-LE,20260903,20260903-LE-9004,LE - Durham College Oshawa GO,,0,01A,UNOS,1,1,
06260926-LW,20260903,20260903-LW-1127,LW - Oakville GO,,0,61P,UNOA,1,2,
06260926-LE,20260903,20260903-LE-9116,LE - Durham College Oshawa GO,,0,34A,UNOS,1,1,
06260926-LE,20260903,20260903-LE-9239,LE - Union Station GO,,1,19A,OSUN,1,1,
06260926-LW,20260903,20260903-LW-1015,LW - Aldershot GO,,0,49A,UNAL,1,1,
06260926-BR,20260903,20260903-BR-6927,BR - Allandale Waterfront GO,,0,48P,UNAD,1,2,
06260926-LE,20260903,20260903-LE-9007,LE - Union Station GO,,1,25A,OSUN,1,2,
06260926-LW,20260903,20260903-LW-1854,LW - Union Station GO,,1,19A,HAUN,1,2,
06260926-LE,20260903,20260903-LE-9324,LE - Durham College Oshawa GO,,0,23P,UNOS,1,2,
06260926-LW,20260903,20260903-LW-1961,LW - Niagara Falls GO,,0,07A,UNNI,1,1,
06260926-MI,20260903,20260903-MI-2741,MI - Milton GO,,0,21P,UNML,1,2,
06260926-LE,20260903,20260903-LE-9208,LE - Durham College Oshawa GO,,0,49A,UNOS,1,1,
06260926-GT,20260903,20260903-GT-3858,KI - Union Station GO,,1,60A,KIUN,1,2,
06260926-LW,20260903,20260903-LW-1715,LW - Confederation GO,,0,23A,UNCF,1,1,
06260926-LW,20260903,20260903-LW-1631,LW - West Harbour GO,,0,28P,UNWR,1,1,
06260926-LW,20260903,20260903-LW-1016,LW - Union Station GO,,1,34A,ALUN,1,1,
06260926-RH,20260903,20260903-RH-5323,RH - Bloomington GO,,0,72A,UNBM,1,2,
06260926-ST,20260903,20260903-ST-7626,ST - Old Elm GO,,0,51P,UNLI,1,2,
06260926-GT,20260903,20260903-GT-3835,KI - Kitchener GO,,0,58P,UNKI,1,1,
06260926-LE,20260903,20260903-LE-9112,LE - Durham College Oshawa GO,,0,19A,UNOS,1,1,
06260926-LW,20260903,20260903-LW-1011,LW - Aldershot GO,,0,34A,UNAL,1,1,
06260926-BR,20260903,20260903-BR-6912,BR - Union Station GO,,1,73A,ADUN,1,1,
06260926-LW,20260903,20260903-LW-1636,LW - Union Station GO,,1,28P,WRUN,1,1,
06260926-ST,20260903,20260903-ST-7707,ST - Union Station GO,,1,50A,LIUN,1,2,
06260926-GT,20260903,20260903-GT-3008,KI - Union Station GO,,1,07A,BEUN,1,2,
06260926-LW,20260903,20260903-LW-1607,LW - West Harbour GO,,0,27A,UNWR,1,1,
06260926-LE,20260903,20260903-LE-9118,LE - Durham College Oshawa GO,,0,33P,UNOS,1,1,
06260926-GT,20260903,20260903-GT-3836,KI - Union Station GO,,1,70P,KIUN,1,1,
06260926-MI,20260903,20260903-MI-2727,MI - Milton GO,,0,29P,UNML,1,2,
06260926-ST,20260903,20260903-ST-7420,ST - Mount Joy GO,,0,03A,UNMJ,1,1,
06260926-GT,20260903,20260903-GT-3010,KI - Union Station GO,,1,26A,BEUN,1,2,
06260926-RH,20260903,20260903-RH-5208,RH - Union Station GO,,1,47A,BMUN,1,2,
06260926-ST,20260903,20260903-ST-7412,ST - Mount Joy GO,,0,72A,UNMJ,1,1,
06260926-LE,20260903,20260903-LE-9009,LE - Union Station GO,,1,30A,OSUN,1,2,
06260926-GT,20260903,20260903-GT-3521,KI - Mount Pleasant GO,,0,49A,UNMO,1,1,
06260926-BR,20260903,20260903-BR-6332,BR - Union Station GO,,1,55A,AUUN,1,1,
06260926-LW,20260903,20260903-LW-1613,LW - West Harbour GO,,0,01A,UNWR,1,1,
06260926-ST,20260903,20260903-ST-7423,ST - Union Station GO,,1,72A,MJUN,1,1,
06260926-GT,20260903,20260903-GT-3013,KI - Bramalea GO,,0,44A,UNBE,1,1,
06260926-ST,20260903,20260903-ST-7709,ST - Union Station GO,,1,52A,LIUN,1,2,
06260926-BR,20260903,20260903-BR-6920,BR - Union Station GO,,1,35P,ADUN,1,1,
06260926-GT,20260903,20260903-GT-3230,KI - Union Station GO,,1,68P,BEUN,1,1,
06260926-ST,20260903,20260903-ST-7824,ST - Old Elm GO,,0,49A,UNLI,1,2,
06260926-LE,20260903,20260903-LE-9224,LE - Durham College Oshawa GO,,0,15P,UNOS,1,2,
06260926-LE,20260903,20260903-LE-9011,LE - Union Station GO,,1,34A,OSUN,1,2,
06260926-GT,20260903,20260903-GT-3860,KI - Union Station GO,,1,61A,KIUN,1,1,
06260926-LW,20260903,20260903-LW-1258,LW - Union Station GO,,1,23A,ALUN,1,2,
06260926-GT,20260903,20260903-GT-3035,KI - Bramalea GO,,0,55A,UNBE,1,1,
06260926-RH,20260903,20260903-RH-5329,RH - Bloomington GO,,0,61P,UNBM,1,1,
06260926-ST,20260903,20260903-ST-7222,ST - Unionville GO,,0,69P,UNUI,1,2,
06260926-LW,20260903,20260903-LW-1018,LW - Union Station GO,,1,04A,ALUN,1,1,
06260926-LE,20260903,20260903-LE-9223,LE - Union Station GO,,1,33P,OSUN,1,1,
06260926-ST,20260903,20260903-ST-7418,ST - Mount Joy GO,,0,72A,UNMJ,1,1,
06260926-GT,20260903,20260903-GT-3207,KI - Bramalea GO,,0,26A,UNBE,1,1,
06260926-GT,20260903,20260903-GT-3022,KI - Union Station GO,,1,17P,BEUN,1,1,
06260926-GT,20260903,20260903-GT-3519,KI - Mount Pleasant GO,,0,02A,UNMO,1,1,
06260926-GT,20260903,20260903-GT-3877,KI - Kitchener GO,,0,13P,UNKI,1,2,
06260926-ST,20260903,20260903-ST-7638,ST - Old Elm GO,,0,48P,UNLI,1,1,
06260926-LE,20260903,20260903-LE-9237,LE - Union Station GO,,1,40P,OSUN,1,1,
06260926-MI,20260903,20260903-MI-2739,MI - Milton GO,,0,69P,UNML,1,2,
06260926-GT,20260903,20260903-GT-3036,KI - Union Station GO,,1,36P,BEUN,1,1,
06260926-LE,20260903,20260903-LE-9309,LE - Union Station GO,,1,02A,OSUN,1,2,
06260926-GT,20260903,20260903-GT-3031,KI - Bramalea GO,,0,58P,UNBE,1,1,
06260926-LE,20260903,20260903-LE-9025,LE - Union Station GO,,1,04A,OSUN,1,1,
06260926-LE,20260903,20260903-LE-9206,LE - Durham College Oshawa GO,,0,04A,UNOS,1,1,
06260926-LW,20260903,20260903-LW-1325,LW - Oakville GO,,0,70P,UNOA,1,2,
06260926-LE,20260903,20260903-LE-9314,LE - Durham College Oshawa GO,,0,56A,UNOS,1,1,
06260926-MI,20260903,20260903-MI-2724,MI - Union Station GO,,1,43A,MLUN,1,2,
06260926-LW,20260903,20260903-LW-1619,LW - West Harbour GO,,0,30A,UNWR,1,1,
06260926-GT,20260903,20260903-GT-3777,KI - Kitchener GO,,0,60P,UNKI,1,2,
06260926-LW,20260903,20260903-LW-1875,LW - Hamilton GO Centre,,0,25A,UNHA,1,2,
06260926-GT,20260903,20260903-GT-3533,KI - Mount Pleasant GO,,0,62P,UNMO,1,1,
06260926-LW,20260903,20260903-LW-1023,LW - Aldershot GO,,0,18A,UNAL,1,1,
06260926-LE,20260903,20260903-LE-9338,LE - Durham College Oshawa GO,,0,18A,UNOS,1,1,
06260926-GT,20260903,20260903-GT-3627,KI - Georgetown GO,,0,44P,UNGE,1,2,
06260926-LW,20260903,20260903-LW-1034,LW - Union Station GO,,1,19A,ALUN,1,1,
06260926-ST,20260903,20260903-ST-7435,ST - Union Station GO,,1,10P,MJUN,1,1,
06260926-ST,20260903,20260903-ST-7439,ST - Union Station GO,,1,09P,MJUN,1,1,
06260926-LE,20260903,20260903-LE-9026,LE - Durham College Oshawa GO,,0,59P,UNOS,1,2,
06260926-LE,20260903,20260903-LE-9229,LE - Union Station GO,,1,27A,OSUN,1,1,
06260926-LW,20260903,20260903-LW-1005,LW - Aldershot GO,,0,23A,UNAL,1,1,
06260926-LW,20260903,20260903-LW-1037,LW - Aldershot GO,,0,04A,UNAL,1,1,
06260926-LE,20260903,20260903-LE-9130,LE - Durham College Oshawa GO,,0,03A,UNOS,1,1,
06260926-BR,20260903,20260903-BR-6313,BR - Aurora GO,,0,62A,UNAU,1,1,
06260926-GT,20260903,20260903-GT-3516,KI - Union Station GO,,1,55A,MOUN,1,1,
06260926-BR,20260903,20260903-BR-6908,BR - Union Station GO,,1,71A,ADUN,1,2,
06260926-GT,20260903,20260903-GT-3038,KI - Union Station GO,,1,55A,BEUN,1,1,
06260926-ST,20260903,20260903-ST-7436,ST - Mount Joy GO,,0,61P,UNMJ,1,1,
06260926-LW,20260903,20260903-LW-1108,LW - Union Station GO,,1,05A,APUN,1,2,
06260926-LW,20260903,20260903-LW-1621,LW - West Harbour GO,,0,34A,UNWR,1,1,
06260926-LW,20260903,20260903-LW-1006,LW - Union Station GO,,1,03A,ALUN,1,2,
06260926-BR,20260903,20260903-BR-6325,BR - Aurora GO,,0,53A,UNAU,1,2,
06260926-LW,20260903,20260903-LW-1075,LW - Aldershot GO,,0,03A,UNAL,1,2,
06260926-LW,20260903,20260903-LW-1256,LW - Union Station GO,,1,13A,ALUN,1,2,
06260926-LW,20260903,20260903-LW-1110,LW - Union Station GO,,1,25A,APUN,1,2,
06260926-LW,20260903,20260903-LW-1030,LW - Union Station GO,,1,03A,ALUN,1,1,
06260926-BR,20260903,20260903-BR-6314,BR - Union Station GO,,1,53A,AUUN,1,1,
06260926-GT,20260903,20260903-GT-3817,KI - Kitchener GO,,0,53A,UNKI,1,1,
06260926-RH,20260903,20260903-RH-5327,RH - Bloomington GO,,0,45P,UNBM,1,2,
06260926-ST,20260903,20260903-ST-7622,ST - Old Elm GO,,0,73A,UNLI,1,1,
06260926-GT,20260903,20260903-GT-3212,KI - Union Station GO,,1,02A,BEUN,1,1,
06260926-LW,20260903,20260903-LW-1775,LW - Confederation GO,,0,16P,UNCF,1,2,
06260926-LW,20260903,20260903-LW-1626,LW - Union Station GO,,1,30A,WRUN,1,1,
06260926-LE,20260903,20260903-LE-9213,LE - Union Station GO,,1,05A,OSUN,1,1,
06260926-LW,20260903,20260903-LW-1858,LW - Union Station GO,,1,21A,HAUN,1,2,
06260926-GT,20260903,20260903-GT-3534,KI - Union Station GO,,1,59P,MOUN,1,1,
06260926-LE,20260903,20260903-LE-9307,LE - Union Station GO,,1,28A,OSUN,1,2,
06260926-BR,20260903,20260903-BR-6608,BR - Union Station GO,,1,69A,ADUN,1,2,
06260926-LE,20260903,20260903-LE-9709,LE - Union Station GO,,1,33A,WHUN,1,2,
06260926-LE,20260903,20260903-LE-9140,LE - Durham College Oshawa GO,,0,34A,UNOS,1,1,
06260926-GT,20260903,20260903-GT-3706,KI - Union Station GO,,1,58A,KIUN,1,2,
06260926-MI,20260903,20260903-MI-2723,MI - Milton GO,,0,17P,UNML,1,2,
06260926-GT,20260903,20260903-GT-3014,KI - Union Station GO,,1,26A,BEUN,1,1,
06260926-LE,20260903,20260903-LE-9033,LE - Union Station GO,,1,30A,OSUN,1,1,
06260926-MI,20260903,20260903-MI-2712,MI - Union Station GO,,1,37A,MLUN,1,2,
06260926-GT,20260903,20260903-GT-3025,KI - Bramalea GO,,0,55A,UNBE,1,2,
06260926-BR,20260903,20260903-BR-6808,BR - Union Station GO,,1,70A,ADUN,1,2,
06260926-GT,20260903,20260903-GT-3017,KI - Bramalea GO,,0,25A,UNBE,1,1,
06260926-LE,20260903,20260903-LE-9015,LE - Union Station GO,,1,49A,OSUN,1,1,
06260926-GT,20260903,20260903-GT-3856,KI - Union Station GO,,1,59A,KIUN,1,2,
06260926-LW,20260903,20260903-LW-1040,LW - Union Station GO,,1,34A,ALUN,1,1,
06260926-LE,20260903,20260903-LE-9336,LE - Durham College Oshawa GO,,0,28P,UNOS,1,1,
06260926-LW,20260903,20260903-LW-1977,LW - Niagara Falls GO,,0,64P,UNNI,1,2,
06260926-BR,20260903,20260903-BR-6322,BR - Union Station GO,,1,55A,AUUN,1,1,
06260926-ST,20260903,20260903-ST-7624,ST - Old Elm GO,,0,20P,UNLI,1,2,
06260926-LE,20260903,20260903-LE-9227,LE - Union Station GO,,1,24A,OSUN,1,1,
06260926-LW,20260903,20260903-LW-1716,LW - Union Station GO,,1,18A,CFUN,1,1,
06260926-LW,20260903,20260903-LW-1013,LW - Aldershot GO,,0,04A,UNAL,1,1,
06260926-GT,20260903,20260903-GT-3026,KI - Union Station GO,,1,01A,BEUN,1,1,
06260926-LE,20260903,20260903-LE-9219,LE - Union Station GO,,1,30A,OSUN,1,1,
06260926-MI,20260903,20260903-MI-2716,MI - Union Station GO,,1,39A,MLUN,1,2,
06260926-GT,20260903,20260903-GT-3021,KI - Bramalea GO,,0,54A,UNBE,1,1,
06260926-LW,20260903,20260903-LW-1634,LW - Union Station GO,,1,47P,WRUN,1,1,
06260926-ST,20260903,20260903-ST-7705,ST - Union Station GO,,1,49A,LIUN,1,1,
06260926-ST,20260903,20260903-ST-7209,ST - Union Station GO,,1,56A,UIUN,1,2,
06260926-BR,20260903,20260903-BR-6936,BR - Union Station GO,,1,48P,ADUN,1,1,
06260926-LW,20260903,20260903-LW-1605,LW - West Harbour GO,,0,24A,UNWR,1,1,
06260926-RH,20260903,20260903-RH-5127,RH - Bloomington GO,,0,56P,UNBM,1,2,
06260926-LW,20260903,20260903-LW-1609,LW - West Harbour GO,,0,56A,UNWR,1,1,
06260926-MI,20260903,20260903-MI-2729,MI - Milton GO,,0,05P,UNML,1,2,
06260926-ST,20260903,20260903-ST-7711,ST - Union Station GO,,1,54A,LIUN,1,2,
06260926-LE,20260903,20260903-LE-9332,LE - Durham College Oshawa GO,,0,16P,UNOS,1,1,
06260926-MI,20260903,20260903-MI-2718,MI - Union Station GO,,1,40A,MLUN,1,2,
06260926-MI,20260903,20260903-MI-2720,MI - Union Station GO,,1,41A,MLUN,1,2,
06260926-ST,20260903,20260903-ST-7414,ST - Mount Joy GO,,0,02A,UNMJ,1,1,
06260926-LW,20260903,20260903-LW-1611,LW - West Harbour GO,,0,03A,UNWR,1,1,
06260926-LE,20260903,20260903-LE-9328,LE - Durham College Oshawa GO,,0,34A,UNOS,1,1,
06260926-LW,20260903,20260903-LW-1024,LW - Union Station GO,,1,27A,ALUN,1,1,
06260926-ST,20260903,20260903-ST-7425,ST - Union Station GO,,1,03A,MJUN,1,1,
06260926-GT,20260903,20260903-GT-3515,KI - Mount Pleasant GO,,0,26A,UNMO,1,1,
06260926-ST,20260903,20260903-ST-7909,ST - Union Station GO,,1,53A,LIUN,1,2,
06260926-GT,20260903,20260903-GT-3019,KI - Bramalea GO,,0,17P,UNBE,1,1,
06260926-ST,20260903,20260903-ST-7417,ST - Union Station GO,,1,72A,MJUN,1,1,
06260926-MI,20260903,20260903-MI-2735,MI - Milton GO,,0,41P,UNML,1,2,
06260926-LE,20260903,20260903-LE-9120,LE - Durham College Oshawa GO,,0,25A,UNOS,1,1,
06260926-LW,20260903,20260903-LW-1675,LW - West Harbour GO,,0,04A,UNWR,1,2,
06260926-GT,20260903,20260903-GT-3205,KI - Bramalea GO,,0,07A,UNBE,1,1,
06260926-ST,20260903,20260903-ST-7907,ST - Union Station GO,,1,51A,LIUN,1,2,
06260926-LE,20260903,20260903-LE-9134,LE - Durham College Oshawa GO,,0,19A,UNOS,1,1,
06260926-LE,20260903,20260903-LE-9609,LE - Union Station GO,,1,31A,WHUN,1,2,
06260926-LE,20260903,20260903-LE-9235,LE - Union Station GO,,1,03A,OSUN,1,1,
06260926-GT,20260903,20260903-GT-3028,KI - Union Station GO,,1,55A,BEUN,1,1,
06260926-BR,20260903,20260903-BR-6317,BR - Aurora GO,,0,55A,UNAU,1,1,
06260926-GT,20260903,20260903-GT-3030,KI - Union Station GO,,1,07P,BEUN,1,1,
06260926-ST,20260903,20260903-ST-7432,ST - Mount Joy GO,,0,68P,UNMJ,1,1,
06260926-LW,20260903,20260903-LW-1020,LW - Union Station GO,,1,49A,ALUN,1,1,
06260926-LW,20260903,20260903-LW-1879,LW - Hamilton GO Centre,,0,24A,UNHA,1,2,
06260926-GT,20260903,20260903-GT-3033,KI - Bramalea GO,,0,36P,UNBE,1,1,
06260926-LE,20260903,20260903-LE-9204,LE - Durham College Oshawa GO,,0,02A,UNOS,1,1,
06260926-BR,20260903,20260903-BR-6919,BR - Allandale Waterfront GO,,0,67P,UNAD,1,1,
06260926-GT,20260903,20260903-GT-3779,KI - Kitchener GO,,0,70P,UNKI,1,2,
06260926-LE,20260903,20260903-LE-9231,LE - Union Station GO,,1,28P,OSUN,1,1,
06260926-GT,20260903,20260903-GT-3625,KI - Georgetown GO,,0,57P,UNGE,1,2,
06260926-GT,20260903,20260903-GT-3227,KI - Bramalea GO,,0,07P,UNBE,1,2,
06260926-GT,20260903,20260903-GT-3539,KI - Mount Pleasant GO,,0,09P,UNMO,1,1,
06260926-LW,20260903,20260903-LW-1622,LW - Union Station GO,,1,19A,WRUN,1,1,
06260926-LW,20260903,20260903-LW-1029,LW - Aldershot GO,,0,19A,UNAL,1,2,
06260926-LE,20260903,20260903-LE-9217,LE - Union Station GO,,1,19A,OSUN,1,1,
06260926-GT,20260903,20260903-GT-3818,KI - Union Station GO,,1,54A,KIUN,1,1,
06260926-LE,20260903,20260903-LE-9023,LE - Union Station GO,,1,18A,OSUN,1,1,
06260926-GT,20260903,20260903-GT-3007,KI - Bramalea GO,,0,45A,UNBE,1,1,
06260926-LW,20260903,20260903-LW-X1987,LW - Niagara Falls GO,,0,59P,UNNI,1,1,
06260926-LE,20260903,20260903-LE-9005,LE - Union Station GO,,1,23A,OSUN,1,1,
06260926-LE,20260903,20260903-LE-9037,LE - Union Station GO,,1,04A,OSUN,1,1,
06260926-LW,20260903,20260903-LW-1873,LW - Hamilton GO Centre,,0,33P,UNHA,1,2,
06260926-LE,20260903,20260903-LE-9326,LE - Durham College Oshawa GO,,0,30A,UNOS,1,2,
06260926-LW,20260903,20260903-LW-1032,LW - Union Station GO,,1,40P,ALUN,1,1,
06260926-GT,20260903,20260903-GT-3208,KI - Union Station GO,,1,45A,BEUN,1,2,
06260926-ST,20260903,20260903-ST-7324,ST - Unionville GO,,0,08P,UNUI,1,2,
06260926-LE,20260903,20260903-LE-9318,LE - Durham College Oshawa GO,,0,04A,UNOS,1,1,
06260926-RH,20260903,20260903-RH-5325,RH - Bloomington GO,,0,46P,UNBM,1,2,
06260926-LW,20260903,20260903-LW-1014,LW - Union Station GO,,1,30A,ALUN,1,1,
06260926-GT,20260903,20260903-GT-3811,KI - Kitchener GO,,0,54A,UNKI,1,1,
06260926-BR,20260903,20260903-BR-6935,BR - Allandale Waterfront GO,,0,07P,UNAD,1,1,
06260926-LE,20260903,20260903-LE-9006,LE - Durham College Oshawa GO,,0,03A,UNOS,1,1,
